fecha,dst_index,bz_gse,vsw
2025-02-11 10:00:00,-4.99,-0.22,417.4
2025-02-11 11:00:00,-7.6,-1.8,411.8
2025-02-11 12:00:00,-11.37,1.95,422.8
2025-02-11 13:00:00,-8.08,-1.45,438.4
2025-02-11 14:00:00,-15.83,-0.22,423.2
2025-02-11 15:00:00,-12.57,-1.81,425.9
2025-02-11 16:00:00,-18.97,0.42,337.7
2025-02-11 17:00:00,-14.22,0.08,390.8
2025-02-11 18:00:00,-14.42,-0.06,428.9
2025-02-11 19:00:00,-9.8,0.3,365.0
2025-02-11 20:00:00,-19.03,1.64,402.8
2025-02-11 21:00:00,-15.34,1.41,415.6
2025-02-11 22:00:00,-10.03,-2.08,413.3
2025-02-11 23:00:00,-10.29,-1.35,411.1
2025-02-12 00:00:00,-9.46,1.85,418.0
2025-02-12 01:00:00,-11.57,-1.57,405.4
2025-02-12 02:00:00,-9.27,0.98,356.1
2025-02-12 03:00:00,-2.73,1.68,415.2
2025-02-12 04:00:00,-5.82,-3.28,408.5
2025-02-12 05:00:00,-4.04,-0.81,356.5
2025-02-12 06:00:00,-5.35,1.63,441.4
2025-02-12 07:00:00,-8.72,-0.29,416.0
2025-02-12 08:00:00,-2.87,-0.81,358.6
2025-02-12 09:00:00,-4.95,1.66,375.5
2025-02-12 10:00:00,-0.58,2.21,383.1
2025-02-12 11:00:00,-11.75,-1.36,383.1
2025-02-12 12:00:00,-7.53,3.53,408.8
2025-02-12 13:00:00,-15.23,-3.57,370.7
2025-02-12 14:00:00,-12.03,-3.01,433.8
2025-02-12 15:00:00,-10.61,-0.91,431.4
2025-02-12 16:00:00,-20.55,-0.67,418.6
2025-02-12 17:00:00,-15.44,-0.58,401.3
2025-02-12 18:00:00,-16.69,-1.07,428.1
2025-02-12 19:00:00,-16.94,-1.45,391.7
2025-02-12 20:00:00,-13.17,-0.44,378.3
2025-02-12 21:00:00,-10.17,-1.18,435.7
2025-02-12 22:00:00,-12.9,1.36,409.5
2025-02-12 23:00:00,-10.68,0.06,379.5
2025-02-13 00:00:00,-9.66,-0.44,387.5
2025-02-13 01:00:00,-8.7,-0.14,377.9
2025-02-13 02:00:00,-10.77,2.23,460.7
2025-02-13 03:00:00,-3.14,-0.97,400.1
2025-02-13 04:00:00,-4.78,-2.55,404.7
2025-02-13 05:00:00,-3.99,-1.95,421.6
2025-02-13 06:00:00,-7.42,-0.47,363.5
2025-02-13 07:00:00,-6.55,0.96,432.9
2025-02-13 08:00:00,-6.2,1.76,381.8
2025-02-13 09:00:00,-11.07,3.3,454.9
2025-02-13 10:00:00,-12.56,1.48,390.6
2025-02-13 11:00:00,-10.51,-1.77,431.1
2025-02-13 12:00:00,-8.43,-0.41,325.1
2025-02-13 13:00:00,-13.25,-4.33,364.7
2025-02-13 14:00:00,-15.56,-0.62,391.2
2025-02-13 15:00:00,-15.98,-1.21,339.1
2025-02-13 16:00:00,-15.7,-4.63,418.0
2025-02-13 17:00:00,-15.89,4.22,409.4
2025-02-13 18:00:00,-8.5,-0.76,370.3
2025-02-13 19:00:00,-11.67,-4.21,399.5
2025-02-13 20:00:00,-11.26,-0.55,424.2
2025-02-13 21:00:00,-10.03,3.3,336.9
2025-02-13 22:00:00,-15.5,3.81,361.8
2025-02-13 23:00:00,-14.96,0.12,389.9
2025-02-14 00:00:00,-13.32,0.19,400.7
2025-02-14 01:00:00,-4.7,2.45,398.2
2025-02-14 02:00:00,-9.14,-0.3,426.7
2025-02-14 03:00:00,-10.22,0.92,414.3
2025-02-14 04:00:00,-6.96,1.68,420.9
2025-02-14 05:00:00,-5.89,-2.15,358.3
2025-02-14 06:00:00,-4.19,3.07,404.3
2025-02-14 07:00:00,-4.42,-1.76,390.8
2025-02-14 08:00:00,-8.15,-1.27,443.9
2025-02-14 09:00:00,-4.41,0.2,405.2
2025-02-14 10:00:00,-9.42,1.88,379.9
2025-02-14 11:00:00,-9.17,1.35,425.6
2025-02-14 12:00:00,-7.94,-0.1,416.9
2025-02-14 13:00:00,-13.22,0.57,375.4
2025-02-14 14:00:00,-14.21,2.15,389.5
2025-02-14 15:00:00,-11.76,0.02,390.1
2025-02-14 16:00:00,-16.9,-1.62,436.8
2025-02-14 17:00:00,-15.98,-1.21,406.1
2025-02-14 18:00:00,-13.33,1.82,421.8
2025-02-14 19:00:00,-8.67,-1.62,385.2
2025-02-14 20:00:00,-12.51,-3.14,410.0
2025-02-14 21:00:00,-12.12,-0.61,439.1
2025-02-14 22:00:00,-10.91,-0.15,389.2
2025-02-14 23:00:00,-14.51,1.72,403.5
2025-02-15 00:00:00,-9.65,-2.92,359.1
2025-02-15 01:00:00,-8.8,0.69,377.0
2025-02-15 02:00:00,-6.54,2.3,390.0
2025-02-15 03:00:00,-6.11,-1.63,368.2
2025-02-15 04:00:00,-4.53,0.16,439.7
2025-02-15 05:00:00,-6.1,-4.3,374.9
2025-02-15 06:00:00,-4.82,1.75,423.6
2025-02-15 07:00:00,-8.85,1.59,405.6
2025-02-15 08:00:00,-6.63,-0.04,400.9
2025-02-15 09:00:00,-2.29,-2.65,444.6
2025-02-15 10:00:00,-6.54,1.33,332.2
2025-02-15 11:00:00,-8.77,-0.49,394.1
2025-02-15 12:00:00,-4.31,-5.56,367.6
2025-02-15 13:00:00,-15.38,1.56,341.2
2025-02-15 14:00:00,-15.83,2.33,364.2
2025-02-15 15:00:00,-8.4,2.68,400.5
2025-02-15 16:00:00,-14.19,-2.55,378.2
2025-02-15 17:00:00,-15.56,-3.83,426.9
2025-02-15 18:00:00,-18.6,-0.82,393.6
2025-02-15 19:00:00,-13.49,1.04,390.3
2025-02-15 20:00:00,-12.7,-1.89,390.4
2025-02-15 21:00:00,-16.82,-3.18,397.0
2025-02-15 22:00:00,-12.92,1.45,387.4
2025-02-15 23:00:00,-12.3,-0.69,374.5
2025-02-16 00:00:00,-9.23,1.25,429.7
2025-02-16 01:00:00,-12.06,0.03,381.3
2025-02-16 02:00:00,-3.74,-0.33,388.5
2025-02-16 03:00:00,-3.72,-0.13,412.9
2025-02-16 04:00:00,-6.76,-0.72,409.6
2025-02-16 05:00:00,-5.82,-0.92,373.2
2025-02-16 06:00:00,-5.41,-2.2,422.6
2025-02-16 07:00:00,-7.51,0.97,416.1
2025-02-16 08:00:00,-7.0,2.5,405.3
2025-02-16 09:00:00,-7.28,-1.0,387.1
2025-02-16 10:00:00,-2.66,3.73,387.8
2025-02-16 11:00:00,-5.87,0.75,393.9
2025-02-16 12:00:00,-7.2,0.52,363.0
2025-02-16 13:00:00,-10.18,1.31,398.8
2025-02-16 14:00:00,-15.85,1.95,426.8
2025-02-16 15:00:00,-13.66,-0.91,426.3
2025-02-16 16:00:00,-11.42,1.11,388.6
2025-02-16 17:00:00,-18.6,2.09,431.9
2025-02-16 18:00:00,-13.09,-0.76,457.2
2025-02-16 19:00:00,-7.86,0.01,390.5
2025-02-16 20:00:00,-11.14,-1.53,420.7
2025-02-16 21:00:00,-9.29,-0.99,332.1
2025-02-16 22:00:00,-11.84,-0.7,362.3
2025-02-16 23:00:00,-8.39,-1.81,402.7
2025-02-17 00:00:00,-12.15,-0.13,369.8
2025-02-17 01:00:00,-6.32,0.66,461.2
2025-02-17 02:00:00,-5.54,0.86,417.9
2025-02-17 03:00:00,-5.59,-1.62,429.0
2025-02-17 04:00:00,-1.72,-1.21,399.1
2025-02-17 05:00:00,-6.79,1.7,369.9
2025-02-17 06:00:00,-5.56,-1.22,384.4
2025-02-17 07:00:00,-4.88,1.65,407.6
2025-02-17 08:00:00,-8.76,-1.46,380.9
2025-02-17 09:00:00,-5.78,0.75,420.1
2025-02-17 10:00:00,-12.66,1.5,421.3
2025-02-17 11:00:00,-5.57,-5.3,400.1
2025-02-17 12:00:00,-9.86,1.74,345.2
2025-02-17 13:00:00,-12.86,2.61,451.4
2025-02-17 14:00:00,-15.0,-0.62,393.6
2025-02-17 15:00:00,-14.24,0.69,481.3
2025-02-17 16:00:00,-12.27,-1.68,419.6
2025-02-17 17:00:00,-13.19,0.73,393.7
2025-02-17 18:00:00,-17.12,4.92,413.4
2025-02-17 19:00:00,-17.37,-4.39,339.4
2025-02-17 20:00:00,-12.36,-1.0,430.8
2025-02-17 21:00:00,-15.7,1.59,477.0
2025-02-17 22:00:00,-12.32,2.52,337.3
2025-02-17 23:00:00,-10.92,-2.76,391.4
2025-02-18 00:00:00,-9.06,-1.28,396.8
2025-02-18 01:00:00,-6.13,-1.16,426.3
2025-02-18 02:00:00,-11.29,-1.31,463.2
2025-02-18 03:00:00,-12.2,-0.23,411.5
2025-02-18 04:00:00,-7.37,-2.86,464.3
2025-02-18 05:00:00,0.23,-0.51,405.1
2025-02-18 06:00:00,1.07,-1.87,413.5
2025-02-18 07:00:00,0.32,-0.14,409.8
2025-02-18 08:00:00,-6.25,-1.41,436.6
2025-02-18 09:00:00,-11.81,-0.34,387.3
2025-02-18 10:00:00,-14.53,-2.07,424.5
2025-02-18 11:00:00,-10.55,1.91,363.1
2025-02-18 12:00:00,-10.59,-0.65,391.5
2025-02-18 13:00:00,-7.39,0.03,380.9
2025-02-18 14:00:00,-9.9,-0.29,402.6
2025-02-18 15:00:00,-12.85,0.01,390.5
2025-02-18 16:00:00,-17.0,0.0,434.0
2025-02-18 17:00:00,-17.71,1.61,373.6
2025-02-18 18:00:00,-14.24,-0.57,348.1
2025-02-18 19:00:00,-12.74,-1.44,359.3
2025-02-18 20:00:00,-13.15,0.08,429.8
2025-02-18 21:00:00,-16.64,-1.23,370.9
2025-02-18 22:00:00,-10.55,-0.15,411.9
2025-02-18 23:00:00,-10.02,-2.1,391.2
2025-02-19 00:00:00,-13.21,2.1,424.7
2025-02-19 01:00:00,-11.06,-1.56,393.1
2025-02-19 02:00:00,-5.43,2.4,482.9
2025-02-19 03:00:00,-7.17,-0.12,456.9
2025-02-19 04:00:00,-0.9,1.71,390.5
2025-02-19 05:00:00,-3.67,-1.53,386.4
2025-02-19 06:00:00,-6.46,-3.93,494.0
2025-02-19 07:00:00,-5.2,-3.3,367.6
2025-02-19 08:00:00,-5.48,5.01,398.3
2025-02-19 09:00:00,-8.65,-1.2,400.7
2025-02-19 10:00:00,-10.24,2.19,399.9
2025-02-19 11:00:00,-6.6,-2.6,347.8
2025-02-19 12:00:00,-7.46,0.36,414.9
2025-02-19 13:00:00,-9.48,0.7,370.9
2025-02-19 14:00:00,-7.95,5.67,443.1
2025-02-19 15:00:00,-15.16,-0.64,356.3
2025-02-19 16:00:00,-9.31,-1.42,401.8
2025-02-19 17:00:00,-17.53,0.7,333.5
2025-02-19 18:00:00,-18.04,-1.85,335.4
2025-02-19 19:00:00,-20.11,0.82,374.8
2025-02-19 20:00:00,-15.67,-0.11,379.1
2025-02-19 21:00:00,-15.05,-1.51,444.0
2025-02-19 22:00:00,-10.92,0.99,398.8
2025-02-19 23:00:00,-10.56,0.22,438.8
2025-02-20 00:00:00,-13.58,1.52,388.6
2025-02-20 01:00:00,-9.88,3.3,418.2
2025-02-20 02:00:00,-8.61,-1.0,378.2
2025-02-20 03:00:00,-11.79,-0.82,376.2
2025-02-20 04:00:00,-8.61,-2.69,345.4
2025-02-20 05:00:00,-7.48,1.04,410.1
2025-02-20 06:00:00,-0.7,-1.29,407.9
2025-02-20 07:00:00,-4.6,0.69,423.3
2025-02-20 08:00:00,-3.68,2.33,406.4
2025-02-20 09:00:00,-10.96,-1.37,460.8
2025-02-20 10:00:00,-3.92,-0.95,405.3
2025-02-20 11:00:00,-4.8,2.03,429.8
2025-02-20 12:00:00,-16.0,1.41,390.3
2025-02-20 13:00:00,-13.41,1.2,372.7
2025-02-20 14:00:00,-11.01,-0.78,421.5
2025-02-20 15:00:00,-11.6,-2.87,397.3
2025-02-20 16:00:00,-16.37,-1.42,425.0
2025-02-20 17:00:00,-15.75,-2.02,410.6
2025-02-20 18:00:00,-16.79,1.16,376.2
2025-02-20 19:00:00,-14.5,0.57,432.2
2025-02-20 20:00:00,-10.74,-1.2,373.9
2025-02-20 21:00:00,-15.85,-0.86,418.8
2025-02-20 22:00:00,-9.5,0.95,438.4
2025-02-20 23:00:00,-13.64,-0.64,388.5
2025-02-21 00:00:00,-12.54,-1.16,434.7
2025-02-21 01:00:00,-6.25,3.96,411.9
2025-02-21 02:00:00,-4.73,-1.1,425.6
2025-02-21 03:00:00,-3.91,1.34,374.9
2025-02-21 04:00:00,-9.62,0.79,406.4
2025-02-21 05:00:00,-6.57,-3.05,357.8
2025-02-21 06:00:00,-2.53,-1.36,451.3
2025-02-21 07:00:00,-5.05,1.64,339.6
2025-02-21 08:00:00,-8.89,-0.26,389.4
2025-02-21 09:00:00,-5.09,-2.93,372.0
2025-02-21 10:00:00,-9.64,0.79,420.2
2025-02-21 11:00:00,-3.32,-1.16,457.7
2025-02-21 12:00:00,-5.37,0.87,419.6
2025-02-21 13:00:00,-9.48,5.38,488.8
2025-02-21 14:00:00,-8.42,0.76,358.7
2025-02-21 15:00:00,-13.34,1.22,361.0
2025-02-21 16:00:00,-12.03,-0.51,373.2
2025-02-21 17:00:00,-10.4,-2.24,403.6
2025-02-21 18:00:00,-14.26,2.05,369.2
2025-02-21 19:00:00,-15.6,-1.21,377.5
2025-02-21 20:00:00,-19.44,-0.46,418.6
2025-02-21 21:00:00,-13.78,3.59,362.8
2025-02-21 22:00:00,-10.03,-0.68,366.0
2025-02-21 23:00:00,-8.46,2.43,388.0
2025-02-22 00:00:00,-8.49,0.77,390.9
2025-02-22 01:00:00,-10.33,-1.11,430.3
2025-02-22 02:00:00,-13.43,0.68,373.0
2025-02-22 03:00:00,-7.95,-1.43,378.4
2025-02-22 04:00:00,-6.58,1.81,417.5
2025-02-22 05:00:00,-6.11,2.49,424.0
2025-02-22 06:00:00,-3.14,0.1,442.9
2025-02-22 07:00:00,0.79,2.68,414.1
2025-02-22 08:00:00,-5.3,0.32,403.9
2025-02-22 09:00:00,-7.11,1.83,417.3
2025-02-22 10:00:00,-8.28,5.9,392.0
2025-02-22 11:00:00,-8.33,4.95,391.8
2025-02-22 12:00:00,-12.48,-0.37,346.8
2025-02-22 13:00:00,-10.93,0.59,426.8
2025-02-22 14:00:00,-11.15,-2.11,406.3
2025-02-22 15:00:00,-12.91,1.6,423.3
2025-02-22 16:00:00,-12.96,0.78,315.5
2025-02-22 17:00:00,-13.53,-1.55,398.6
2025-02-22 18:00:00,-20.32,2.37,374.3
2025-02-22 19:00:00,-12.92,-0.53,445.0
2025-02-22 20:00:00,-16.34,-1.04,418.4
2025-02-22 21:00:00,-16.82,0.8,407.0
2025-02-22 22:00:00,-15.81,-0.93,387.0
2025-02-22 23:00:00,-9.99,-0.06,411.9
2025-02-23 00:00:00,-10.67,3.49,372.2
2025-02-23 01:00:00,-13.75,-1.23,397.0
2025-02-23 02:00:00,-6.07,1.35,382.6
2025-02-23 03:00:00,-10.78,-1.17,468.0
2025-02-23 04:00:00,-5.25,-1.95,444.1
2025-02-23 05:00:00,-4.45,-0.16,431.9
2025-02-23 06:00:00,-2.34,5.37,355.3
2025-02-23 07:00:00,0.17,1.56,425.9
2025-02-23 08:00:00,-9.76,0.92,405.6
2025-02-23 09:00:00,-6.62,-1.05,436.7
2025-02-23 10:00:00,-8.33,-0.77,409.7
2025-02-23 11:00:00,-7.4,-2.97,399.8
2025-02-23 12:00:00,-9.35,3.59,407.0
2025-02-23 13:00:00,-12.35,0.54,345.8
2025-02-23 14:00:00,-13.82,0.36,377.0
2025-02-23 15:00:00,-16.88,0.41,411.2
2025-02-23 16:00:00,-11.37,4.18,434.2
2025-02-23 17:00:00,-13.45,0.6,383.5
2025-02-23 18:00:00,-12.25,-0.39,398.8
2025-02-23 19:00:00,-15.76,3.6,352.0
2025-02-23 20:00:00,-16.3,-0.26,443.8
2025-02-23 21:00:00,-16.77,-3.38,433.4
2025-02-23 22:00:00,-11.42,-3.05,419.6
2025-02-23 23:00:00,-14.41,-0.38,412.2
2025-02-24 00:00:00,-4.45,0.58,446.6
2025-02-24 01:00:00,-12.63,1.64,375.8
2025-02-24 02:00:00,-6.68,-1.84,372.6
2025-02-24 03:00:00,-1.76,-0.45,431.8
2025-02-24 04:00:00,-3.87,-1.62,429.8
2025-02-24 05:00:00,-4.64,2.23,364.2
2025-02-24 06:00:00,-7.91,2.56,384.1
2025-02-24 07:00:00,-9.32,3.92,450.7
2025-02-24 08:00:00,-3.36,0.7,412.4
2025-02-24 09:00:00,-1.95,3.73,423.6
2025-02-24 10:00:00,-8.82,-1.39,365.2
2025-02-24 11:00:00,-12.12,0.43,419.7
2025-02-24 12:00:00,-17.37,-2.12,357.4
2025-02-24 13:00:00,-14.24,1.15,340.6
2025-02-24 14:00:00,-12.84,0.57,421.8
2025-02-24 15:00:00,-8.74,-4.91,443.0
2025-02-24 16:00:00,-12.31,2.22,392.4
2025-02-24 17:00:00,-13.91,1.71,383.6
2025-02-24 18:00:00,-16.2,-1.11,451.3
2025-02-24 19:00:00,-16.58,0.56,394.2
2025-02-24 20:00:00,-10.11,-2.99,398.0
2025-02-24 21:00:00,-12.93,-1.54,450.8
2025-02-24 22:00:00,-18.81,3.34,389.4
2025-02-24 23:00:00,-13.31,-2.31,380.4
2025-02-25 00:00:00,-12.57,0.02,424.5
2025-02-25 01:00:00,-10.34,-2.79,378.6
2025-02-25 02:00:00,-5.81,0.68,395.7
2025-02-25 03:00:00,-6.79,1.13,360.4
2025-02-25 04:00:00,-5.9,1.45,405.6
2025-02-25 05:00:00,-1.23,0.94,402.0
2025-02-25 06:00:00,-7.09,2.85,429.0
2025-02-25 07:00:00,0.42,-1.11,425.7
2025-02-25 08:00:00,-7.68,-2.12,416.5
2025-02-25 09:00:00,-6.2,-1.17,411.8
2025-02-25 10:00:00,-8.34,-2.69,397.8
2025-02-25 11:00:00,-8.34,0.16,418.3
2025-02-25 12:00:00,-8.67,-0.28,366.6
2025-02-25 13:00:00,-9.99,0.96,329.5
2025-02-25 14:00:00,-14.76,-3.23,434.9
2025-02-25 15:00:00,-16.9,-0.03,420.2
2025-02-25 16:00:00,-6.82,2.43,396.2
2025-02-25 17:00:00,-16.28,1.14,432.2
2025-02-25 18:00:00,-12.9,-3.79,378.1
2025-02-25 19:00:00,-19.65,-0.02,378.8
2025-02-25 20:00:00,-15.17,-1.47,374.7
2025-02-25 21:00:00,-13.92,0.03,417.0
2025-02-25 22:00:00,-11.08,-0.76,352.5
2025-02-25 23:00:00,-19.46,3.48,377.0
2025-02-26 00:00:00,-9.5,0.17,408.7
2025-02-26 01:00:00,-12.16,0.63,363.9
2025-02-26 02:00:00,-6.53,-0.09,380.2
2025-02-26 03:00:00,-9.57,0.95,333.7
2025-02-26 04:00:00,-8.24,-0.43,418.2
2025-02-26 05:00:00,-5.99,1.55,379.4
2025-02-26 06:00:00,-8.16,-0.78,367.0
2025-02-26 07:00:00,-6.6,2.75,361.1
2025-02-26 08:00:00,-9.25,0.99,387.5
2025-02-26 09:00:00,-11.96,-0.31,352.6
2025-02-26 10:00:00,-4.45,1.68,458.3
2025-02-26 11:00:00,-12.59,0.99,328.5
2025-02-26 12:00:00,-10.54,1.65,386.5
2025-02-26 13:00:00,-9.04,0.17,403.2
2025-02-26 14:00:00,-14.34,-0.48,376.7
2025-02-26 15:00:00,-16.01,0.27,406.4
2025-02-26 16:00:00,-13.65,-1.0,376.0
2025-02-26 17:00:00,-11.48,1.96,445.9
2025-02-26 18:00:00,-18.51,2.94,366.4
2025-02-26 19:00:00,-15.28,1.16,329.5
2025-02-26 20:00:00,-19.53,2.84,361.0
2025-02-26 21:00:00,-14.72,2.25,411.6
2025-02-26 22:00:00,-12.4,-0.54,396.5
2025-02-26 23:00:00,-13.86,1.67,422.6
2025-02-27 00:00:00,-11.37,-2.57,415.1
2025-02-27 01:00:00,-12.93,0.37,380.9
2025-02-27 02:00:00,-7.27,-2.36,385.3
2025-02-27 03:00:00,-3.3,-0.22,388.4
2025-02-27 04:00:00,-8.96,-2.88,456.5
2025-02-27 05:00:00,-7.04,2.19,420.7
2025-02-27 06:00:00,-3.49,-0.79,456.8
2025-02-27 07:00:00,-1.53,1.81,425.2
2025-02-27 08:00:00,-10.15,-0.15,398.1
2025-02-27 09:00:00,-6.97,-3.69,369.4
2025-02-27 10:00:00,-6.65,-0.97,406.0
2025-02-27 11:00:00,-9.01,-1.06,398.2
2025-02-27 12:00:00,-17.43,-0.03,397.2
2025-02-27 13:00:00,-9.79,3.02,393.7
2025-02-27 14:00:00,-7.94,3.35,338.4
2025-02-27 15:00:00,-13.19,-0.46,437.8
2025-02-27 16:00:00,-17.42,-2.52,398.5
2025-02-27 17:00:00,-16.37,-1.49,357.6
2025-02-27 18:00:00,-9.69,0.96,414.5
2025-02-27 19:00:00,-12.1,-0.22,374.3
2025-02-27 20:00:00,-12.41,-3.15,416.9
2025-02-27 21:00:00,-12.47,-1.01,426.4
2025-02-27 22:00:00,-14.48,2.62,430.6
2025-02-27 23:00:00,-11.9,0.58,395.2
2025-02-28 00:00:00,-10.23,0.09,387.6
2025-02-28 01:00:00,-7.06,-0.78,381.2
2025-02-28 02:00:00,-2.97,-0.92,378.3
2025-02-28 03:00:00,-3.11,1.09,399.5
2025-02-28 04:00:00,-9.93,0.28,393.7
2025-02-28 05:00:00,-4.5,1.54,375.2
2025-02-28 06:00:00,-2.79,1.09,365.7
2025-02-28 07:00:00,-3.31,0.04,396.7
2025-02-28 08:00:00,-7.56,0.77,387.0
2025-02-28 09:00:00,2.28,-1.19,365.8
2025-02-28 10:00:00,-11.33,-0.1,424.9
2025-02-28 11:00:00,-11.96,2.68,453.2
2025-02-28 12:00:00,-9.3,0.02,428.9
2025-02-28 13:00:00,-4.94,-0.43,378.4
2025-02-28 14:00:00,-15.01,0.42,398.5
2025-02-28 15:00:00,-14.33,-2.33,446.2
2025-02-28 16:00:00,-11.1,0.44,364.8
2025-02-28 17:00:00,-14.88,3.39,423.5
2025-02-28 18:00:00,-16.0,-1.62,356.6
2025-02-28 19:00:00,-13.13,0.53,450.5
2025-02-28 20:00:00,-13.51,-0.05,387.1
2025-02-28 21:00:00,-10.44,-0.1,466.9
2025-02-28 22:00:00,-8.63,-0.13,451.8
2025-02-28 23:00:00,-10.37,1.43,396.8
2025-03-01 00:00:00,-9.12,-2.2,378.4
2025-03-01 01:00:00,-8.06,1.38,405.8
2025-03-01 02:00:00,-6.03,0.14,394.6
2025-03-01 03:00:00,-6.3,-3.53,388.0
2025-03-01 04:00:00,-5.67,0.76,350.3
2025-03-01 05:00:00,-1.58,0.23,384.6
2025-03-01 06:00:00,-0.45,-1.74,366.7
2025-03-01 07:00:00,-9.69,0.32,416.5
2025-03-01 08:00:00,-5.64,-2.63,429.7
2025-03-01 09:00:00,-8.53,-1.37,422.2
2025-03-01 10:00:00,-8.43,0.07,410.3
2025-03-01 11:00:00,-7.5,-3.37,374.4
2025-03-01 12:00:00,-7.99,-2.3,406.2
2025-03-01 13:00:00,-11.63,-2.0,423.8
2025-03-01 14:00:00,-18.24,0.16,382.4
2025-03-01 15:00:00,-16.43,0.88,403.6
2025-03-01 16:00:00,-11.64,-1.79,395.6
2025-03-01 17:00:00,-23.05,-1.9,449.9
2025-03-01 18:00:00,-11.44,0.28,425.5
2025-03-01 19:00:00,-13.27,0.22,418.3
2025-03-01 20:00:00,-10.38,-1.4,348.5
2025-03-01 21:00:00,-14.13,3.66,405.2
2025-03-01 22:00:00,-18.68,0.37,395.3
2025-03-01 23:00:00,-10.0,-0.34,395.1
2025-03-02 00:00:00,-6.18,-0.77,353.1
2025-03-02 01:00:00,-5.93,2.02,367.4
2025-03-02 02:00:00,-9.49,1.09,398.0
2025-03-02 03:00:00,-6.2,-3.48,433.4
2025-03-02 04:00:00,-7.27,-1.39,382.3
2025-03-02 05:00:00,-7.63,-0.89,388.0
2025-03-02 06:00:00,-2.13,-0.02,453.4
2025-03-02 07:00:00,-8.76,1.25,391.1
2025-03-02 08:00:00,-8.35,-2.14,396.1
2025-03-02 09:00:00,-9.78,-0.16,396.5
2025-03-02 10:00:00,-11.97,3.4,359.6
2025-03-02 11:00:00,-8.27,0.06,417.2
2025-03-02 12:00:00,-6.52,-1.39,380.4
2025-03-02 13:00:00,-11.85,-2.67,399.1
2025-03-02 14:00:00,-17.02,-0.97,413.3
2025-03-02 15:00:00,-11.02,-2.16,458.3
2025-03-02 16:00:00,-9.27,-0.79,360.5
2025-03-02 17:00:00,-16.77,1.08,425.9
2025-03-02 18:00:00,-16.44,0.07,426.1
2025-03-02 19:00:00,-13.28,-0.96,380.9
2025-03-02 20:00:00,-9.46,-3.58,418.0
2025-03-02 21:00:00,-15.1,1.66,449.3
2025-03-02 22:00:00,-16.5,-0.7,377.1
2025-03-02 23:00:00,-9.4,0.22,407.2
2025-03-03 00:00:00,-7.6,-1.82,412.1
2025-03-03 01:00:00,-8.69,-0.82,416.0
2025-03-03 02:00:00,-9.17,-1.16,423.1
2025-03-03 03:00:00,-3.48,-2.67,405.0
2025-03-03 04:00:00,-4.09,-1.82,415.4
2025-03-03 05:00:00,-7.48,-0.03,372.7
2025-03-03 06:00:00,-4.85,0.6,404.9
2025-03-03 07:00:00,-9.23,-1.37,385.7
2025-03-03 08:00:00,-3.61,-2.41,363.1
2025-03-03 09:00:00,-7.25,-0.71,384.7
2025-03-03 10:00:00,-8.81,1.56,408.1
2025-03-03 11:00:00,-8.8,-1.88,413.1
2025-03-03 12:00:00,-9.88,0.03,361.9
2025-03-03 13:00:00,-8.61,-1.32,371.9
2025-03-03 14:00:00,-10.73,2.26,421.7
2025-03-03 15:00:00,-14.0,-1.01,415.2
2025-03-03 16:00:00,-12.04,1.32,426.6
2025-03-03 17:00:00,-13.63,2.03,441.0
2025-03-03 18:00:00,-16.28,3.08,416.1
2025-03-03 19:00:00,-15.2,-2.71,387.6
2025-03-03 20:00:00,-14.77,-2.8,403.4
2025-03-03 21:00:00,-12.02,2.33,449.8
2025-03-03 22:00:00,-13.6,2.0,482.9
2025-03-03 23:00:00,-12.47,-1.23,413.9
2025-03-04 00:00:00,-4.09,-6.47,416.1
2025-03-04 01:00:00,-5.89,0.16,421.8
2025-03-04 02:00:00,-9.78,-3.03,400.7
2025-03-04 03:00:00,-4.75,-1.66,434.9
2025-03-04 04:00:00,-5.31,0.36,430.2
2025-03-04 05:00:00,-4.0,0.63,410.6
2025-03-04 06:00:00,-4.59,3.16,390.5
2025-03-04 07:00:00,-1.6,-0.75,354.4
2025-03-04 08:00:00,-4.63,-1.95,422.0
2025-03-04 09:00:00,-6.65,1.83,406.4
2025-03-04 10:00:00,-4.37,0.75,377.9
2025-03-04 11:00:00,-8.01,-0.73,366.1
2025-03-04 12:00:00,-9.64,0.06,419.8
2025-03-04 13:00:00,-10.35,-0.76,352.0
2025-03-04 14:00:00,-12.78,1.38,409.0
2025-03-04 15:00:00,-13.51,3.38,425.3
2025-03-04 16:00:00,-16.09,-1.45,416.5
2025-03-04 17:00:00,-17.08,0.84,388.3
2025-03-04 18:00:00,-18.0,-3.06,362.5
2025-03-04 19:00:00,-19.01,-2.15,417.6
2025-03-04 20:00:00,-16.97,1.13,436.0
2025-03-04 21:00:00,-14.06,-0.14,382.8
2025-03-04 22:00:00,-12.19,-2.22,415.2
2025-03-04 23:00:00,-12.11,0.02,447.4
2025-03-05 00:00:00,-17.07,1.76,410.2
2025-03-05 01:00:00,-3.98,-2.89,388.1
2025-03-05 02:00:00,-4.24,3.49,431.2
2025-03-05 03:00:00,-5.13,1.15,377.9
2025-03-05 04:00:00,0.05,1.19,361.1
2025-03-05 05:00:00,-8.1,-0.0,424.4
2025-03-05 06:00:00,0.66,3.49,387.8
2025-03-05 07:00:00,-8.07,1.92,390.5
2025-03-05 08:00:00,-4.95,-0.74,381.2
